,case_by_day,case_by_time,active_by_day,active_by_time,death_by_day,death_by_time,recovered_by_day,recovered_by_time
2021-01-01,0,7,0.0,0.0,0,0,0,7
2021-01-02,0,7,0.0,0.0,0,0,0,7
2021-01-03,0,7,0.0,0.0,0,0,0,7
2021-01-04,0,7,0.0,0.0,0,0,0,7
2021-01-05,0,7,0.0,0.0,0,0,0,7
2021-01-06,0,7,0.0,0.0,0,0,0,7
2021-01-07,0,7,0.0,0.0,0,0,0,7
2021-01-08,0,7,0.0,0.0,0,0,0,7
2021-01-09,0,7,0.0,0.0,0,0,0,7
2021-01-10,0,7,0.0,0.0,0,0,0,7
2021-01-11,0,7,0.0,0.0,0,0,0,7
2021-01-12,3,10,3.0,3.0,0,0,0,7
2021-01-13,1,11,1.0,4.0,0,0,0,7
2021-01-14,0,11,0.0,4.0,0,0,0,7
2021-01-15,0,11,0.0,4.0,0,0,0,7
2021-01-16,0,11,0.0,4.0,0,0,0,7
2021-01-17,0,11,,,0,0,0,7
2021-01-18,0,11,0.0,4.0,0,0,0,7
2021-01-19,0,11,0.0,4.0,0,0,0,7
2021-01-20,0,11,0.0,4.0,0,0,0,7
2021-01-21,0,11,0.0,4.0,0,0,0,7
2021-01-22,0,11,0.0,4.0,0,0,0,7
2021-01-23,0,11,0.0,4.0,0,0,0,7
2021-01-24,0,11,,,0,0,0,7
2021-01-25,0,11,0.0,4.0,0,0,0,7
2021-01-26,0,11,0.0,4.0,0,0,0,7
2021-01-27,0,11,,,0,0,0,7
2021-01-28,0,11,0.0,4.0,0,0,0,7
2021-01-29,0,11,0.0,4.0,0,0,0,7
2021-01-30,0,11,0.0,4.0,0,0,0,7
2021-01-31,0,11,0.0,4.0,0,0,0,7
2021-02-01,0,11,0.0,4.0,0,0,0,7
2021-02-02,0,11,0.0,4.0,0,0,0,7
2021-02-03,0,11,0.0,0.0,0,0,0,7
2021-02-04,0,11,0.0,4.0,0,0,0,7
2021-02-05,0,11,0.0,4.0,0,0,0,7
2021-02-06,0,11,0.0,4.0,0,0,0,7
2021-02-07,0,11,0.0,4.0,0,0,0,7
2021-02-08,0,11,0.0,4.0,0,0,0,7
2021-02-09,0,11,0.0,4.0,0,0,0,7
2021-02-10,0,11,0.0,4.0,0,0,0,7
2021-02-11,0,11,0.0,4.0,0,0,0,7
2021-02-12,0,11,0.0,4.0,0,0,0,7
2021-02-13,0,11,0.0,4.0,0,0,0,7
2021-02-14,0,11,0.0,4.0,0,0,0,7
2021-02-15,0,11,0.0,4.0,0,0,0,7
2021-02-16,0,11,0.0,4.0,0,0,0,7
2021-02-17,0,11,0.0,4.0,0,0,0,7
2021-02-18,0,11,0.0,4.0,0,0,0,7
2021-02-19,0,11,0.0,4.0,0,0,0,7
2021-02-20,0,11,0.0,4.0,0,0,0,7
2021-02-21,0,11,0.0,4.0,0,0,0,7
2021-02-22,0,11,0.0,4.0,0,0,0,7
2021-02-23,0,11,0.0,4.0,0,0,0,7
2021-02-24,0,11,0.0,4.0,0,0,0,7
2021-02-25,1,12,1.0,5.0,0,0,0,7
2021-02-26,1,13,1.0,6.0,0,0,0,7
2021-02-27,0,13,0.0,6.0,0,0,0,7
2021-02-28,3,16,3.0,9.0,0,0,0,7
2021-03-01,0,16,0.0,9.0,0,0,0,7
2021-03-02,0,16,0.0,8.0,0,0,1,8
2021-03-03,0,16,0.0,8.0,0,0,0,8
2021-03-04,0,16,0.0,8.0,0,0,0,8
2021-03-05,1,17,1.0,9.0,0,0,0,8
2021-03-06,0,17,0.0,9.0,0,0,0,8
2021-03-07,0,17,0.0,9.0,0,0,0,8
2021-03-08,0,17,0.0,9.0,0,0,0,8
2021-03-09,0,17,0.0,9.0,0,0,0,8
2021-03-10,0,17,0.0,9.0,0,0,0,8
2021-03-11,0,17,0.0,8.0,0,0,1,9
2021-03-12,0,17,0.0,8.0,0,0,0,9
2021-03-13,0,17,0.0,8.0,0,0,0,9
2021-03-14,0,17,0.0,8.0,0,0,0,9
2021-03-15,0,17,0.0,5.0,0,0,3,12
2021-03-16,0,17,0.0,5.0,0,0,0,12
2021-03-17,0,17,0.0,5.0,0,0,0,12
2021-03-18,0,17,0.0,5.0,0,0,0,12
2021-03-19,0,17,0.0,5.0,0,0,0,12
2021-03-20,0,17,0.0,5.0,0,0,0,12
2021-03-21,0,17,,,0,0,0,12
2021-03-22,0,17,0.0,4.0,0,0,1,13
2021-03-23,0,17,0.0,4.0,0,0,0,13
2021-03-24,0,17,0.0,4.0,0,0,0,13
2021-03-25,0,17,0.0,4.0,0,0,0,13
2021-03-26,1,18,1.0,5.0,0,0,0,13
2021-03-27,0,18,0.0,5.0,0,0,0,13
2021-03-28,2,20,2.0,7.0,0,0,0,13
2021-03-29,2,22,2.0,9.0,0,0,0,13
2021-03-30,0,22,0.0,8.0,0,0,1,14
2021-03-31,3,25,3.0,11.0,0,0,0,14
2021-04-01,0,25,0.0,11.0,0,0,0,14
2021-04-02,1,26,1.0,12.0,0,0,0,14
2021-04-03,2,28,2.0,14.0,0,0,0,14
2021-04-04,2,30,2.0,16.0,0,0,0,14
2021-04-05,0,30,0.0,16.0,0,0,0,14
2021-04-06,5,35,5.0,21.0,0,0,0,14
2021-04-07,0,35,0.0,21.0,0,0,0,14
2021-04-08,0,35,0.0,21.0,0,0,0,14
2021-04-09,0,35,0.0,21.0,0,0,0,14
2021-04-10,0,35,0.0,18.0,0,0,0,14
2021-04-11,0,35,0.0,18.0,0,0,0,14
2021-04-12,0,35,0.0,18.0,0,0,0,14
2021-04-13,0,35,0.0,18.0,0,0,0,14
2021-04-14,0,35,0.0,18.0,0,0,0,14
2021-04-15,0,35,0.0,18.0,0,0,0,14
2021-04-16,0,35,0.0,13.0,0,0,5,19
2021-04-17,0,35,0.0,13.0,0,0,0,19
2021-04-18,0,35,0.0,13.0,0,0,0,19
2021-04-19,1,36,1.0,14.0,0,0,0,19
2021-04-20,0,36,0.0,9.0,0,0,5,24
2021-04-21,0,36,0.0,9.0,0,0,0,24
2021-04-22,0,36,0.0,9.0,0,0,0,24
2021-04-23,0,36,0.0,9.0,0,0,0,24
2021-04-24,0,36,0.0,7.0,0,0,2,26
2021-04-25,0,36,0.0,7.0,0,0,0,26
2021-04-26,0,36,0.0,7.0,0,0,0,26
2021-04-27,0,36,0.0,7.0,0,0,0,26
2021-04-28,0,36,0.0,7.0,0,0,0,26
2021-04-29,0,36,0.0,7.0,0,0,0,26
2021-04-30,1,37,1.0,8.0,0,0,0,26
2021-05-01,0,37,0.0,3.0,0,0,6,32
2021-05-02,0,37,0.0,3.0,0,0,0,32
2021-05-03,0,37,0.0,2.0,0,0,0,32
2021-05-04,0,37,0.0,2.0,0,0,0,32
2021-05-05,1,38,1.0,3.0,0,0,0,32
2021-05-06,0,38,0.0,3.0,0,0,0,32
2021-05-07,0,38,0.0,3.0,0,0,0,32
2021-05-08,0,38,0.0,2.0,0,0,1,33
2021-05-09,0,38,0.0,2.0,0,0,0,33
2021-05-10,0,38,0.0,2.0,0,0,0,33
2021-05-11,0,38,0.0,2.0,0,0,0,33
2021-05-12,0,38,0.0,2.0,0,0,0,33
2021-05-13,0,38,0.0,2.0,0,0,0,33
2021-05-14,0,38,0.0,2.0,0,0,0,33
2021-05-15,0,38,0.0,1.0,0,0,1,34
2021-05-16,0,38,0.0,1.0,0,0,0,34
2021-05-17,0,38,0.0,1.0,0,0,0,34
2021-05-18,0,38,0.0,1.0,0,0,0,34
2021-05-19,0,38,0.0,1.0,0,0,0,34
2021-05-20,0,38,0.0,1.0,0,0,0,34
2021-05-21,0,38,0.0,1.0,0,0,0,34
2021-05-22,0,38,0.0,1.0,0,0,0,34
2021-05-23,0,38,0.0,1.0,0,0,0,34
2021-05-24,0,38,0.0,1.0,0,0,0,34
2021-05-25,0,38,0.0,1.0,0,0,0,34
2021-05-26,0,38,0.0,1.0,0,0,0,34
2021-05-27,0,38,0.0,0.0,0,0,0,34
2021-05-28,0,38,0.0,0.0,0,0,0,34
2021-05-29,1,39,1.0,1.0,0,0,0,34
2021-05-30,0,39,0.0,1.0,0,0,0,34
2021-05-31,1,40,0.0,1.0,0,0,0,34
2021-06-01,0,40,0.0,1.0,0,0,0,34
2021-06-02,0,40,2.0,3.0,0,0,0,34
2021-06-03,1,41,0.0,3.0,0,0,0,34
2021-06-04,4,45,6.0,9.0,0,0,0,34
2021-06-05,4,49,2.0,11.0,0,0,0,34
2021-06-06,3,52,3.0,14.0,0,0,0,34
2021-06-07,3,55,3.0,17.0,0,0,0,38
2021-06-08,0,55,0.0,17.0,0,0,0,38
2021-06-09,3,58,3.0,20.0,0,0,0,38
2021-06-10,2,60,2.0,22.0,0,0,0,38
2021-06-11,1,61,1.0,23.0,0,0,0,38
2021-06-12,0,83,1.0,24.0,0,1,0,38
2021-06-13,2,83,3.0,27.0,0,0,0,38
2021-06-14,1,83,1.0,28.0,0,0,1,38
2021-06-15,3,83,3.0,31.0,0,0,3,38
2021-06-16,3,83,4.0,35.0,0,0,0,38
2021-06-17,0,83,2.0,37.0,0,0,0,38
2021-06-18,6,83,2.0,39.0,1,1,0,38
